x,y
-7.789036088,0.081605574
-2.759195109, 2.2522356641694437
0.13879215459843586, 8.179000024236071
1.9486466080000682, 2.2711106387021296
9.221372586940781,-0.295895618
2.3483689891282875,-2.48540044
0.10548093962450267,-10.24304503
-2.537126441,-2.126774871
-7.789036088,0.062730599
0.049965298,-0.163770391
